dataset,datim_dataelement,shortname,code,dataelement,dataelementuid,dataelementdesc,categoryoptioncombo,categoryoptioncombocode,categoryoptioncombouid,,,
MER Results: Facility Based,"TX_TB (D, TA, Age/Sex/TBScreen/NewExistingART/HIVStatus): TB Screening","TX_TB (D, TA, Age/Sex/TBScreen/ART/HIV)",TX_TB_D_TA_Age_Sex_TBScreen_ART_HIV,,EsjUf0YJVwC,Number of ART patients who were screened for TB at least once during the reporting period,"60-64, Female, TB Screen - Negative, Life-long ART, New, Positive",JsUlXDC9Pln,JsUlXDC9Pln,,,
MER Results: Facility Based,"TX_TB (D, TA, Age/Sex/TBScreen/NewExistingART/HIVStatus): TB Screening","TX_TB (D, TA, Age/Sex/TBScreen/ART/HIV)",TX_TB_D_TA_Age_Sex_TBScreen_ART_HIV,,EsjUf0YJVwC,Number of ART patients who were screened for TB at least once during the reporting period,"60-64, Female, TB Screen - Positive, Life-long ART, Already, Positive",x7cWyJaIpak,x7cWyJaIpak,,,
MER Results: Facility Based,"TX_TB (D, TA, Age/Sex/TBScreen/NewExistingART/HIVStatus): TB Screening","TX_TB (D, TA, Age/Sex/TBScreen/ART/HIV)",TX_TB_D_TA_Age_Sex_TBScreen_ART_HIV,,EsjUf0YJVwC,Number of ART patients who were screened for TB at least once during the reporting period,"60-64, Female, TB Screen - Positive, Life-long ART, New, Positive",C2IDWY78NPc,C2IDWY78NPc,,,
MER Results: Facility Based,"TX_TB (D, TA, Age/Sex/TBScreen/NewExistingART/HIVStatus): TB Screening","TX_TB (D, TA, Age/Sex/TBScreen/ART/HIV)",TX_TB_D_TA_Age_Sex_TBScreen_ART_HIV,,EsjUf0YJVwC,Number of ART patients who were screened for TB at least once during the reporting period,"60-64, Male, TB Screen - Negative, Life-long ART, Already, Positive",wj18V2vBJ4E,wj18V2vBJ4E,,,
MER Results: Facility Based,"TX_TB (D, TA, Age/Sex/TBScreen/NewExistingART/HIVStatus): TB Screening","TX_TB (D, TA, Age/Sex/TBScreen/ART/HIV)",TX_TB_D_TA_Age_Sex_TBScreen_ART_HIV,,EsjUf0YJVwC,Number of ART patients who were screened for TB at least once during the reporting period,"60-64, Male, TB Screen - Negative, Life-long ART, New, Positive",MkNdICWncmk,MkNdICWncmk,,,
MER Results: Facility Based,"TX_TB (D, TA, Age/Sex/TBScreen/NewExistingART/HIVStatus): TB Screening","TX_TB (D, TA, Age/Sex/TBScreen/ART/HIV)",TX_TB_D_TA_Age_Sex_TBScreen_ART_HIV,,EsjUf0YJVwC,Number of ART patients who were screened for TB at least once during the reporting period,"60-64, Male, TB Screen - Positive, Life-long ART, Already, Positive",m2Ofxqd3KLH,m2Ofxqd3KLH,,,
MER Results: Facility Based,"TX_TB (D, TA, Age/Sex/TBScreen/NewExistingART/HIVStatus): TB Screening","TX_TB (D, TA, Age/Sex/TBScreen/ART/HIV)",TX_TB_D_TA_Age_Sex_TBScreen_ART_HIV,,EsjUf0YJVwC,Number of ART patients who were screened for TB at least once during the reporting period,"60-64, Male, TB Screen - Positive, Life-long ART, New, Positive",sVhtVcvKYuS,sVhtVcvKYuS,,,
MER Results: Facility Based,"TX_TB (D, TA, Age/Sex/TBScreen/NewExistingART/HIVStatus): TB Screening","TX_TB (D, TA, Age/Sex/TBScreen/ART/HIV)",TX_TB_D_TA_Age_Sex_TBScreen_ART_HIV,,EsjUf0YJVwC,Number of ART patients who were screened for TB at least once during the reporting period,"65+, Female, TB Screen - Negative, Life-long ART, Already, Positive",FeIRY9UU4vr,FeIRY9UU4vr,,,
MER Results: Facility Based,"TX_TB (D, TA, Age/Sex/TBScreen/NewExistingART/HIVStatus): TB Screening","TX_TB (D, TA, Age/Sex/TBScreen/ART/HIV)",TX_TB_D_TA_Age_Sex_TBScreen_ART_HIV,,EsjUf0YJVwC,Number of ART patients who were screened for TB at least once during the reporting period,"65+, Female, TB Screen - Negative, Life-long ART, New, Positive",SDG3gClw9hI,SDG3gClw9hI,,,
MER Results: Facility Based,"TX_TB (D, TA, Age/Sex/TBScreen/NewExistingART/HIVStatus): TB Screening","TX_TB (D, TA, Age/Sex/TBScreen/ART/HIV)",TX_TB_D_TA_Age_Sex_TBScreen_ART_HIV,,EsjUf0YJVwC,Number of ART patients who were screened for TB at least once during the reporting period,"65+, Female, TB Screen - Positive, Life-long ART, Already, Positive",ADG26ryo8sg,ADG26ryo8sg,,,
MER Results: Facility Based,"TX_TB (D, TA, Age/Sex/TBScreen/NewExistingART/HIVStatus): TB Screening","TX_TB (D, TA, Age/Sex/TBScreen/ART/HIV)",TX_TB_D_TA_Age_Sex_TBScreen_ART_HIV,,EsjUf0YJVwC,Number of ART patients who were screened for TB at least once during the reporting period,"65+, Female, TB Screen - Positive, Life-long ART, New, Positive",nm5RgAJdSLQ,nm5RgAJdSLQ,,,
MER Results: Facility Based,"TX_TB (D, TA, Age/Sex/TBScreen/NewExistingART/HIVStatus): TB Screening","TX_TB (D, TA, Age/Sex/TBScreen/ART/HIV)",TX_TB_D_TA_Age_Sex_TBScreen_ART_HIV,,EsjUf0YJVwC,Number of ART patients who were screened for TB at least once during the reporting period,"65+, Male, TB Screen - Negative, Life-long ART, Already, Positive",FSK8E4XoRrd,FSK8E4XoRrd,,,
MER Results: Facility Based,"TX_TB (D, TA, Age/Sex/TBScreen/NewExistingART/HIVStatus): TB Screening","TX_TB (D, TA, Age/Sex/TBScreen/ART/HIV)",TX_TB_D_TA_Age_Sex_TBScreen_ART_HIV,,EsjUf0YJVwC,Number of ART patients who were screened for TB at least once during the reporting period,"65+, Male, TB Screen - Negative, Life-long ART, New, Positive",V7YQ6DrUXDS,V7YQ6DrUXDS,,,
MER Results: Facility Based,"TX_TB (D, TA, Age/Sex/TBScreen/NewExistingART/HIVStatus): TB Screening","TX_TB (D, TA, Age/Sex/TBScreen/ART/HIV)",TX_TB_D_TA_Age_Sex_TBScreen_ART_HIV,,EsjUf0YJVwC,Number of ART patients who were screened for TB at least once during the reporting period,"65+, Male, TB Screen - Positive, Life-long ART, Already, Positive",qGHe4sBoACh,qGHe4sBoACh,,,
MER Results: Facility Based,"TX_TB (D, TA, Age/Sex/TBScreen/NewExistingART/HIVStatus): TB Screening","TX_TB (D, TA, Age/Sex/TBScreen/ART/HIV)",TX_TB_D_TA_Age_Sex_TBScreen_ART_HIV,,EsjUf0YJVwC,Number of ART patients who were screened for TB at least once during the reporting period,"65+, Male, TB Screen - Positive, Life-long ART, New, Positive",pnar6NtBK7E,pnar6NtBK7E,,,
MER Results: Facility Based,"TX_TB (D, TA, Age/Sex/TBScreen/NewExistingART/HIVStatus): TB Screening","TX_TB (D, TA, Age/Sex/TBScreen/ART/HIV)",TX_TB_D_TA_Age_Sex_TBScreen_ART_HIV,,EsjUf0YJVwC,Number of ART patients who were screened for TB at least once during the reporting period,"Unknown Age, Female, TB Screen - Negative, Life-long ART, Already, Positive",Iy4XQIoUpfM,Iy4XQIoUpfM,,,
MER Results: Facility Based,"TX_TB (D, TA, Age/Sex/TBScreen/NewExistingART/HIVStatus): TB Screening","TX_TB (D, TA, Age/Sex/TBScreen/ART/HIV)",TX_TB_D_TA_Age_Sex_TBScreen_ART_HIV,,EsjUf0YJVwC,Number of ART patients who were screened for TB at least once during the reporting period,"Unknown Age, Female, TB Screen - Negative, Life-long ART, New, Positive",b2uK1NPiPED,b2uK1NPiPED,,,
MER Results: Facility Based,"TX_TB (D, TA, Age/Sex/TBScreen/NewExistingART/HIVStatus): TB Screening","TX_TB (D, TA, Age/Sex/TBScreen/ART/HIV)",TX_TB_D_TA_Age_Sex_TBScreen_ART_HIV,,EsjUf0YJVwC,Number of ART patients who were screened for TB at least once during the reporting period,"Unknown Age, Female, TB Screen - Positive, Life-long ART, Already, Positive",k5gq96qrYr5,k5gq96qrYr5,,,
MER Results: Facility Based,"TX_TB (D, TA, Age/Sex/TBScreen/NewExistingART/HIVStatus): TB Screening","TX_TB (D, TA, Age/Sex/TBScreen/ART/HIV)",TX_TB_D_TA_Age_Sex_TBScreen_ART_HIV,,EsjUf0YJVwC,Number of ART patients who were screened for TB at least once during the reporting period,"Unknown Age, Female, TB Screen - Positive, Life-long ART, New, Positive",hoMahBq3YhL,hoMahBq3YhL,,,
MER Results: Facility Based,"TX_TB (D, TA, Age/Sex/TBScreen/NewExistingART/HIVStatus): TB Screening","TX_TB (D, TA, Age/Sex/TBScreen/ART/HIV)",TX_TB_D_TA_Age_Sex_TBScreen_ART_HIV,,EsjUf0YJVwC,Number of ART patients who were screened for TB at least once during the reporting period,"Unknown Age, Male, TB Screen - Negative, Life-long ART, Already, Positive",YHHJUiH3CbC,YHHJUiH3CbC,,,
MER Results: Facility Based,"TX_TB (D, TA, Age/Sex/TBScreen/NewExistingART/HIVStatus): TB Screening","TX_TB (D, TA, Age/Sex/TBScreen/ART/HIV)",TX_TB_D_TA_Age_Sex_TBScreen_ART_HIV,,EsjUf0YJVwC,Number of ART patients who were screened for TB at least once during the reporting period,"Unknown Age, Male, TB Screen - Negative, Life-long ART, New, Positive",doFxzlU5Wi7,doFxzlU5Wi7,,,
MER Results: Facility Based,"TX_TB (D, TA, Age/Sex/TBScreen/NewExistingART/HIVStatus): TB Screening","TX_TB (D, TA, Age/Sex/TBScreen/ART/HIV)",TX_TB_D_TA_Age_Sex_TBScreen_ART_HIV,,EsjUf0YJVwC,Number of ART patients who were screened for TB at least once during the reporting period,"Unknown Age, Male, TB Screen - Positive, Life-long ART, Already, Positive",MAdHDGP9Mj7,MAdHDGP9Mj7,,,
MER Results: Facility Based,"TX_TB (D, TA, Age/Sex/TBScreen/NewExistingART/HIVStatus): TB Screening","TX_TB (D, TA, Age/Sex/TBScreen/ART/HIV)",TX_TB_D_TA_Age_Sex_TBScreen_ART_HIV,,EsjUf0YJVwC,Number of ART patients who were screened for TB at least once during the reporting period,"Unknown Age, Male, TB Screen - Positive, Life-long ART, New, Positive",epP44giXlxq,epP44giXlxq,,,
MER Results: Facility Based,"TX_TB (D, TA, Specimen Return/HIVStatus): TB Screening","TX_TB (D, TA, Specimen Return/HIVStatus)",TX_TB_D_TA_Specimen_Return_HIVStatus,,vyi4sxesXpu,Number of ART patients who were screened for TB at least once during the reporting period,Positive,LVcCRCAVjwj,LVcCRCAVjwj,,,
MER Results: Facility Based,"TX_TB (D, TA, Specimen Sent/HIVStatus): TB Screening","TX_TB (D, TA, Specimen Sent/HIVStatus)",TX_TB_D_TA_Specimen_Sent_HIVStatus,,J5gH39E7cab,Number of ART patients who were screened for TB at least once during the reporting period,Positive,LVcCRCAVjwj,LVcCRCAVjwj,,,
MER Results: Facility Based,"TX_TB (D, TA, TB Screen Type/HIVStatus): TB Screening","TX_TB (D, TA, TBScreenType/HIVStatus)",TX_TB_D_TA_TBScreenType_HIVStatus,,bGwJT7uDIWZ,Number of ART patients who were screened for TB at least once during the reporting period,"Chest X-Ray, Positive",IC7JYTt4nC2,IC7JYTt4nC2,,,
MER Results: Facility Based,"TX_TB (D, TA, TB Screen Type/HIVStatus): TB Screening","TX_TB (D, TA, TBScreenType/HIVStatus)",TX_TB_D_TA_TBScreenType_HIVStatus,,bGwJT7uDIWZ,Number of ART patients who were screened for TB at least once during the reporting period,"Molecular WHO-Recommended Diagnostic Test, Positive",gSKZJLvL0M2,gSKZJLvL0M2,,,
MER Results: Facility Based,"TX_TB (D, TA, TB Screen Type/HIVStatus): TB Screening","TX_TB (D, TA, TBScreenType/HIVStatus)",TX_TB_D_TA_TBScreenType_HIVStatus,,bGwJT7uDIWZ,Number of ART patients who were screened for TB at least once during the reporting period,"Symptom Screen Only, Positive",ZzhSKuDHlH3,ZzhSKuDHlH3,,,
MER Results: Facility Based,"TX_TB (D, TA, TB Test Type/HIVStatus): TB Screening","TX_TB (D, TA, TBTestType/HIVStatus)",TX_TB_D_TA_TB_Test_Type,,Cd1vNqVcel4,Number of ART patients who were screened for TB at least once during the reporting period,"Other - TB Test Type, Positive",zfBoZZIHjmY,zfBoZZIHjmY,,,
MER Results: Facility Based,"TX_TB (D, TA, TB Test Type/HIVStatus): TB Screening","TX_TB (D, TA, TBTestType/HIVStatus)",TX_TB_D_TA_TB_Test_Type,,Cd1vNqVcel4,Number of ART patients who were screened for TB at least once during the reporting period,"Smear, Positive",JNmiNNuzOP4,JNmiNNuzOP4,,,
MER Results: Facility Based,"TX_TB (D, TA, TB Test Type/HIVStatus): TB Screening","TX_TB (D, TA, TBTestType/HIVStatus)",TX_TB_D_TA_TB_Test_Type,,Cd1vNqVcel4,Number of ART patients who were screened for TB at least once during the reporting period,"Xpert, Positive",QHwgGBc0snC,QHwgGBc0snC,,,
MER Results: Facility Based,"TX_TB (N, DSD, Age Aggregated/Sex/NewExistingArt/HIVStatus): TB Treatment","TX_TB (N, DSD, Age Agg/Sex/NewExistingArt)",TX_TB_N_DSD_Age_Agg_Sex_NewExistingArt,,DHhB2W8z4k6,Number of ART patients who were screened for TB at least once during the reporting period,"<15, Female, Life-long ART, Already, Positive",ujjzYH3AbhZ,ujjzYH3AbhZ,,,
MER Results: Facility Based,"TX_TB (N, DSD, Age Aggregated/Sex/NewExistingArt/HIVStatus): TB Treatment","TX_TB (N, DSD, Age Agg/Sex/NewExistingArt)",TX_TB_N_DSD_Age_Agg_Sex_NewExistingArt,,DHhB2W8z4k6,Number of ART patients who were screened for TB at least once during the reporting period,"15+, Female, Life-long ART, Already, Positive",IKLIV8BEfT2,IKLIV8BEfT2,,,
MER Results: Facility Based,"TX_TB (N, DSD, Age Aggregated/Sex/NewExistingArt/HIVStatus): TB Treatment","TX_TB (N, DSD, Age Agg/Sex/NewExistingArt)",TX_TB_N_DSD_Age_Agg_Sex_NewExistingArt,,DHhB2W8z4k6,Number of ART patients who were screened for TB at least once during the reporting period,"<15, Female, Life-long ART, New, Positive",ptrqjblDpVl,ptrqjblDpVl,,,
MER Results: Facility Based,"TX_TB (N, DSD, Age Aggregated/Sex/NewExistingArt/HIVStatus): TB Treatment","TX_TB (N, DSD, Age Agg/Sex/NewExistingArt)",TX_TB_N_DSD_Age_Agg_Sex_NewExistingArt,,DHhB2W8z4k6,Number of ART patients who were screened for TB at least once during the reporting period,"15+, Female, Life-long ART, New, Positive",hcF36Hpaxmu,hcF36Hpaxmu,,,
MER Results: Facility Based,"TX_TB (N, DSD, Age Aggregated/Sex/NewExistingArt/HIVStatus): TB Treatment","TX_TB (N, DSD, Age Agg/Sex/NewExistingArt)",TX_TB_N_DSD_Age_Agg_Sex_NewExistingArt,,DHhB2W8z4k6,Number of ART patients who were screened for TB at least once during the reporting period,"<15, Male, Life-long ART, Already, Positive",Cqb6VN74EwO,Cqb6VN74EwO,,,
MER Results: Facility Based,"TX_TB (N, DSD, Age Aggregated/Sex/NewExistingArt/HIVStatus): TB Treatment","TX_TB (N, DSD, Age Agg/Sex/NewExistingArt)",TX_TB_N_DSD_Age_Agg_Sex_NewExistingArt,,DHhB2W8z4k6,Number of ART patients who were screened for TB at least once during the reporting period,"15+, Male, Life-long ART, Already, Positive",TWPXb0rvc3p,TWPXb0rvc3p,,,
MER Results: Facility Based,"TX_TB (N, DSD, Age Aggregated/Sex/NewExistingArt/HIVStatus): TB Treatment","TX_TB (N, DSD, Age Agg/Sex/NewExistingArt)",TX_TB_N_DSD_Age_Agg_Sex_NewExistingArt,,DHhB2W8z4k6,Number of ART patients who were screened for TB at least once during the reporting period,"<15, Male, Life-long ART, New, Positive",EP6ShhD5ntH,EP6ShhD5ntH,,,
MER Results: Facility Based,"TX_TB (N, DSD, Age Aggregated/Sex/NewExistingArt/HIVStatus): TB Treatment","TX_TB (N, DSD, Age Agg/Sex/NewExistingArt)",TX_TB_N_DSD_Age_Agg_Sex_NewExistingArt,,DHhB2W8z4k6,Number of ART patients who were screened for TB at least once during the reporting period,"15+, Male, Life-long ART, New, Positive",b2lYKJk1pWg,b2lYKJk1pWg,,,
MER Results: Facility Based,"TX_TB (N, DSD, Age Aggregated/Sex/NewExistingArt/HIVStatus): TB Treatment","TX_TB (N, DSD, Age Agg/Sex/NewExistingArt)",TX_TB_N_DSD_Age_Agg_Sex_NewExistingArt,,DHhB2W8z4k6,Number of ART patients who were screened for TB at least once during the reporting period,"Unknown Age, Female, Life-long ART, Already, Positive",axquq7tksqM,axquq7tksqM,,,
MER Results: Facility Based,"TX_TB (N, DSD, Age Aggregated/Sex/NewExistingArt/HIVStatus): TB Treatment","TX_TB (N, DSD, Age Agg/Sex/NewExistingArt)",TX_TB_N_DSD_Age_Agg_Sex_NewExistingArt,,DHhB2W8z4k6,Number of ART patients who were screened for TB at least once during the reporting period,"Unknown Age, Female, Life-long ART, New, Positive",sbqpMaFJTuP,sbqpMaFJTuP,,,
MER Results: Facility Based,"TX_TB (N, DSD, Age Aggregated/Sex/NewExistingArt/HIVStatus): TB Treatment","TX_TB (N, DSD, Age Agg/Sex/NewExistingArt)",TX_TB_N_DSD_Age_Agg_Sex_NewExistingArt,,DHhB2W8z4k6,Number of ART patients who were screened for TB at least once during the reporting period,"Unknown Age, Male, Life-long ART, Already, Positive",oaYJrwKtLQq,oaYJrwKtLQq,,,
MER Results: Facility Based,"TX_TB (N, DSD, Age Aggregated/Sex/NewExistingArt/HIVStatus): TB Treatment","TX_TB (N, DSD, Age Agg/Sex/NewExistingArt)",TX_TB_N_DSD_Age_Agg_Sex_NewExistingArt,,DHhB2W8z4k6,Number of ART patients who were screened for TB at least once during the reporting period,"Unknown Age, Male, Life-long ART, New, Positive",rIPrDkSefTj,rIPrDkSefTj,,,
MER Results: Facility Based,"TX_TB (N, DSD, Age/Sex/NewExistingArt/HIVStatus): TB Treatment","TX_TB (N, DSD, Age/Sex/NewExistingArt)",TX_TB_N_DSD_Age_Sex_NewExistingArt,,VlD4dM191wg,Number of ART patients who were screened for TB at least once during the reporting period,"10-14, Female, Life-long ART, Already, Positive",kgvhGR4EKcK,kgvhGR4EKcK,,,
MER Results: Facility Based,"TX_TB (N, DSD, Age/Sex/NewExistingArt/HIVStatus): TB Treatment","TX_TB (N, DSD, Age/Sex/NewExistingArt)",TX_TB_N_DSD_Age_Sex_NewExistingArt,,VlD4dM191wg,Number of ART patients who were screened for TB at least once during the reporting period,"10-14, Female, Life-long ART, New, Positive",LlsXRvw2WCa,LlsXRvw2WCa,,,
MER Results: Facility Based,"TX_TB (N, DSD, Age/Sex/NewExistingArt/HIVStatus): TB Treatment","TX_TB (N, DSD, Age/Sex/NewExistingArt)",TX_TB_N_DSD_Age_Sex_NewExistingArt,,VlD4dM191wg,Number of ART patients who were screened for TB at least once during the reporting period,"10-14, Male, Life-long ART, Already, Positive",GpSNvYc07tz,GpSNvYc07tz,,,
MER Results: Facility Based,"TX_TB (N, DSD, Age/Sex/NewExistingArt/HIVStatus): TB Treatment","TX_TB (N, DSD, Age/Sex/NewExistingArt)",TX_TB_N_DSD_Age_Sex_NewExistingArt,,VlD4dM191wg,Number of ART patients who were screened for TB at least once during the reporting period,"10-14, Male, Life-long ART, New, Positive",B3GuvVsPezs,B3GuvVsPezs,,,
MER Results: Facility Based,"TX_TB (N, DSD, Age/Sex/NewExistingArt/HIVStatus): TB Treatment","TX_TB (N, DSD, Age/Sex/NewExistingArt)",TX_TB_N_DSD_Age_Sex_NewExistingArt,,VlD4dM191wg,Number of ART patients who were screened for TB at least once during the reporting period,"1-4, Female, Life-long ART, Already, Positive",F6uPBw7dmhp,F6uPBw7dmhp,,,
MER Results: Facility Based,"TX_TB (N, DSD, Age/Sex/NewExistingArt/HIVStatus): TB Treatment","TX_TB (N, DSD, Age/Sex/NewExistingArt)",TX_TB_N_DSD_Age_Sex_NewExistingArt,,VlD4dM191wg,Number of ART patients who were screened for TB at least once during the reporting period,"1-4, Female, Life-long ART, New, Positive",JTZmQVEtlTV,JTZmQVEtlTV,,,
MER Results: Facility Based,"TX_TB (N, DSD, Age/Sex/NewExistingArt/HIVStatus): TB Treatment","TX_TB (N, DSD, Age/Sex/NewExistingArt)",TX_TB_N_DSD_Age_Sex_NewExistingArt,,VlD4dM191wg,Number of ART patients who were screened for TB at least once during the reporting period,"1-4, Male, Life-long ART, Already, Positive",rS9g7UL0rDN,rS9g7UL0rDN,,,
MER Results: Facility Based,"TX_TB (N, DSD, Age/Sex/NewExistingArt/HIVStatus): TB Treatment","TX_TB (N, DSD, Age/Sex/NewExistingArt)",TX_TB_N_DSD_Age_Sex_NewExistingArt,,VlD4dM191wg,Number of ART patients who were screened for TB at least once during the reporting period,"1-4, Male, Life-long ART, New, Positive",ay15X6h55Py,ay15X6h55Py,,,
MER Results: Facility Based,"TX_TB (N, DSD, Age/Sex/NewExistingArt/HIVStatus): TB Treatment","TX_TB (N, DSD, Age/Sex/NewExistingArt)",TX_TB_N_DSD_Age_Sex_NewExistingArt,,VlD4dM191wg,Number of ART patients who were screened for TB at least once during the reporting period,"15-19, Female, Life-long ART, Already, Positive",zq43uEufKnG,zq43uEufKnG,,,
MER Results: Facility Based,"TX_TB (N, DSD, Age/Sex/NewExistingArt/HIVStatus): TB Treatment","TX_TB (N, DSD, Age/Sex/NewExistingArt)",TX_TB_N_DSD_Age_Sex_NewExistingArt,,VlD4dM191wg,Number of ART patients who were screened for TB at least once during the reporting period,"15-19, Female, Life-long ART, New, Positive",VLZuKB5ZxAS,VLZuKB5ZxAS,,,
MER Results: Facility Based,"TX_TB (N, DSD, Age/Sex/NewExistingArt/HIVStatus): TB Treatment","TX_TB (N, DSD, Age/Sex/NewExistingArt)",TX_TB_N_DSD_Age_Sex_NewExistingArt,,VlD4dM191wg,Number of ART patients who were screened for TB at least once during the reporting period,"15-19, Male, Life-long ART, Already, Positive",utzUqBePahs,utzUqBePahs,,,
MER Results: Facility Based,"TX_TB (N, DSD, Age/Sex/NewExistingArt/HIVStatus): TB Treatment","TX_TB (N, DSD, Age/Sex/NewExistingArt)",TX_TB_N_DSD_Age_Sex_NewExistingArt,,VlD4dM191wg,Number of ART patients who were screened for TB at least once during the reporting period,"15-19, Male, Life-long ART, New, Positive",L94UC0mTPiS,L94UC0mTPiS,,,
MER Results: Facility Based,"TX_TB (N, DSD, Age/Sex/NewExistingArt/HIVStatus): TB Treatment","TX_TB (N, DSD, Age/Sex/NewExistingArt)",TX_TB_N_DSD_Age_Sex_NewExistingArt,,VlD4dM191wg,Number of ART patients who were screened for TB at least once during the reporting period,"<1, Female, Life-long ART, Already, Positive",Cq5xrLF7MiB,Cq5xrLF7MiB,,,
MER Results: Facility Based,"TX_TB (N, DSD, Age/Sex/NewExistingArt/HIVStatus): TB Treatment","TX_TB (N, DSD, Age/Sex/NewExistingArt)",TX_TB_N_DSD_Age_Sex_NewExistingArt,,VlD4dM191wg,Number of ART patients who were screened for TB at least once during the reporting period,"<1, Female, Life-long ART, New, Positive",cW1wQgs5hyV,cW1wQgs5hyV,,,
